Sie können halt nicht verlieren. Bitte lasst sie rausfliegen. Einfach nur dass sie sehen dass sie eben nicht so beliebt sind wie sie denken. #Sommerhaus	OTHER	NOTHING
An verschiedenen Tagen das Auto fotografieren um sicher zu sein, dass es sich nicht bewegt hat. Detektiv oder Creep? #AktenzeichenXY	OTHER	NOTHING
@name lasst es euch schmecken und macht auch Power uff de Mauer :-)	OTHER	NOTHING
Macron richtet scharfe Worte an Trump - via GMX http://! Zu viel Wahrheit tut weh!!!	OTHER	NOTHING
Ich finde die #MeTwo Sache hat doch alle etwas näher zusammenrücken lassen. Schön.  #Hurensohn #Pisser #ElendesNationalistenpack #Erdofaschisten #Paulanergarten #Alman #Kartoffel #Nazi	OFFENSE	NOTHING
Trump ordnet Schaffung einer Weltraumarmee an http://	OTHER	NOTHING
Der lieblings Ede von @name beim #lanz	OTHER	NOTHING
#afd #Gauland ist ein Drecksfaschist.  Please #RT	OFFENSE	NOTHING
@name Ich ziehe die Flucht in's Sommerhaus am See einer Klimaanlage vor.	OTHER	NOTHING
Tolle Stimmung bei angenehmem sommerlichen Wetter beim #NRWFest2018 in der @name -Vertretung. Ministerpräsident @name freut sich, Bundeskanzlerin Dr. Angela #Merkel zu begrüßen. http://	OTHER	NOTHING
Dieses #Americafirst trifft die Lage nicht, es geht nur #Trump first	OTHER	NOTHING
Shakira, Johnny Depp, The Sweet, Alice Cooper und Smokie sind ja offensichtlich auch in Hamburg gestrandet. Das könnte ein erstaunliches Crossover Musikalbum ergeben. #HamburgAirport	OTHER	NOTHING
#dasperfektedinner ich würde ja sagen  Sie hat dezent einen an der Waffel	OFFENSE	NOTHING
#Vermisste 14-Jährige Susanna #Feldmann: #ist tot gefunden worden. Leiche lag an der B 455  - Polizei sucht jetzt öffentlich nach einem 20-Jährigen Flüchtling aus dem Irak - Todesursache noch nicht bekannt http://	OTHER	NOTHING
Morgen ist es eeendlich soweit!! #vorfreude #WorldCup18 #DieMannschaft #GERMEX #radio38 http://	OTHER	NOTHING
Jetzt Petition #Erklaerung2018 unterzeichnen. Für unsere Kinder. Für #Susanna  http://	OTHER	NOTHING
Das #Diesel Fahrverbot ist so absolut lächerlich. Liebe Politiker, ich wünschte ihr würdet mehr für uns und weniger für die Lobbyisten in unserem Land arbeiten. Es würde alles so super funktionieren! :(	OTHER	NOTHING
Die leidenden unterdrückten Mädchen geraten in Vergessenheit. Hier können sie nicht mal  die Landessprache. Landen gebilligt von unserer Politik hinter Mauern der Ghettos.. #Kindertag  http://	OFFENSE	NOTHING
Am heutigen #Sehbehindertentag, finden bundesweit in 70 Museen Führungen für sehbehinderte und blinde Besucher statt. Auch in #Hamburg sind sieben Museen mit dabei! Hier geht's zur Übersicht: http://	OTHER	NOTHING
Das Bert hat also schon wieder eine neue am start... tja der findet halt immer eine dumme #extra #Sommerhaus	OFFENSE	NOTHING
@name @name @name Europa wurde durch euch linksversiffte Utopisten zum Hort afrikanisch, muslimischer Sozialschmarotzer! Das Pendel schlägt um! Zieht euch warm an! #Union #asylstreit	OFFENSE	NOTHING
#Wirtschaft stellt sich im Unionsstreit gegen Seehofer:     ..... "Durch ein in #Europa unabgestimmtes Vorgehen der #Bundesregierung kann es in der #EU schwieriger werden, eine geschlossene Position zu  finden. #USA #Seehofer #Asylstreit  http://	OTHER	NOTHING
Hoffentlich halten die #Twitter Server stand #Sommerhaus	OTHER	NOTHING
@name @name @name @name Weil der die Eier hatte, ein Statement abzugeben, im Gegensatz zu Özil.	OFFENSE	NOTHING
Drogenopfer der übelsten Art versuchen idiotische Spiele zu lösen #sommerhaus http://	OFFENSE	NOTHING
Ohhhhhhhh ich will ein Release Datum zu The Last of Us 2. Ich will nicht mehr warten.	OTHER	NOTHING
Bei #AnneWill vermischten sich Sport und Politik. Es ging um die #WM2018, Russland, #Putin und den richtigen Umgang mit Nationalspielern. http://	OTHER	NOTHING
Ein Teil der #realSammlungsbewegung #seebruecke , die wir brauchen.  http://	OTHER	NOTHING
@name Nacktmull &amp; Angezogenmull  Eber &amp; Ebsie  Ganter &amp; Gantsie  Wildsau &amp; Zahmsau  Regenwurm &amp; Trockenheitswurm  Hirschkuh &amp; Hirschochse  Amsel &amp; Wegvomsel  #Gegenteiltiere	OTHER	NOTHING
#dasperfektedinner man nimmt die alte ihre Gardinen mal vorm Gesicht weg... Gott sieht das dumm aus	OTHER	NOTHING
Spon Journalist Haznan Kazim beschimpft per Twitter Leute als "ungebildetes Pack" und "Pisser".  Es ist jedes Maß verloren gegangen.  #MeTwo  #MyGermanDream	OTHER	NOTHING
Eine Studie, die man im politischen Berlin dieser Tage vielleicht mal herumreichen sollte: Rechtspopulisten drängt man nicht zurück, indem man ihre Agenda übernimmt. http://://t.co/SVm4NA9Jov	OTHER	NOTHING
Alle die noch nie beim #tkschland waren einfach mal die Fresse halten!	OFFENSE	NOTHING
Frau dietze schaut ja immer noch angepisst selbst vor ihrem letzten Tanz  #LetsDance	OFFENSE	NOTHING
#letsdance Ich versuch es ja echt, aber ich kann das Weib einfach nicht leiden.	OFFENSE	NOTHING
Handelsblatt: In der #Flüchtlingskrise zeigt sich die Orbánisierung Europas http://#orban #Merkel #Seehofer #Asylkompromiss	OTHER	NOTHING
Ihr Mercedes spasten freut euch bestimmt auch wenn jemand stirbt oder?  #Formula1 #GermanGP #F1 #Formel1	OFFENSE	NOTHING
@name Was? Kinder sagen und machen dumme scheiße!? Sie sind keine voll ausgeformten, reflektierten, sozial kompetente Individuen!? Kann nicht sein! Rassismus!!!!111elf #metwo	OFFENSE	NOTHING
Absolute Empfehlung als Morgenlektüre für diesen Brückentag. Dieser Artikel ist einer der besten Analysen zum Rechtspopulismus, den ich bisher gelesen habe. Hut ab! /TN #CDU #CSU #FCKNZS http://	OTHER	NOTHING
#autger Wenn Özil auch nur einen Funken Verstand hätte, hätte er heute die Hymne mitgesungen. Für die meisten wäre die Angelegenheit damit erledigt gewesen. Aber es war wohl mal wieder zuviel verlangt... #depp	OFFENSE	NOTHING
@name Mittlerweile vorbei! Ich kann der N11 übrigens immer noch nichts abgewinnen. Ob das mit Spielern wie #Neuer, #Özil, #Gündogan, #Draxler oder #Werner zu tun hat?	OTHER	NOTHING
Dieser #CSU-Verkehrsminister kann auch mal weg m( #Diesel #Scheuer Bis zu den Schultern im Arsch der Industrie. Für eine zukunftsfährige Mobilität muss der PKW-Verkehr und die Zahl der PKW reduziert werden.	OFFENSE	NOTHING
@name #Trump stellt übrigens seine Verhandlungspartner niemals bloß, und das nicht aus Diplomatie.  Ein Nein ist bei ihm ein Nein, und ein Ja ein Ja.  Anders als bei Charakteren wie #Merkel und #Trudeau.	OTHER	NOTHING
#Bundestag ... was die #SPD+#CDU als verantwortliche Traumtänzer für die Insolvenzverschleppung von #Griechenland alles tun um glaubwürdig herüber zu kommen, denn sie wissen ja selbst ganz genau, dass das Geld für immer verloren ist. Heuchler.	OFFENSE	NOTHING
Inmitten des Asylstreits zwischen #Merkel und #Seehofer kommen die Regierungschefs der Länder zusammen. Bayerns Ministerpräsident @name schmiedet vorab ein Bündnis gegen die Kanzlerin. http://	OTHER	NOTHING
@name @name #Gauland ist kein harmloser und seniler alter Opa, auch wenn ich das selber oft geschrieben habe. Der Mann ist ein brandgefährlicher Nazi und Volksverhetzer, der gerade Deutschland ganz erheblich im internationalen Ansehen geschadet hat.	OFFENSE	NOTHING
Der ist doch gay, so nasal wie der spricht. Oder?? #WWDC18	OFFENSE	NOTHING
Blanco ist ekelhaft #Sommerhaus	OFFENSE	NOTHING
Wirkt das nur so oder foulen die Koreaner recht viel? #KORGER #WM2018	OTHER	NOTHING
@name @name bei dem lieferanten/paketdienst reklamieren. ganz ganz wichtig. melde den schaden. du hättest auch annahme verweigern dürfen bei so einem paket : /	OTHER	NOTHING
Erdogan abknallen.    #tuerkeiwahl2018	OFFENSE	NOTHING
Ich kann mir nicht vorstellen, wie man jeden Tag genug Leute mit guten Fragen ins Studio locken will. #GenialDanebenQuiz	OTHER	NOTHING
News 7-Tage Tops: 15:30 Uhr: #deutschland, #erdogan, #merkel, #türkei, #Übersicht, #trump, #mobilität, #sieg, #union, #asylstreit	OTHER	NOTHING
@name Kannst die Frage von @name ruhig beantworten. Warum wurde sich über #Staufen nicht aufgeregt? Sind deutsche Vergewaltigungen und Kinderpornografie egal?  #Staufen #Susanna #Mainz	OTHER	NOTHING
Mein Zittern in der linken Wade hat ein Ende. Heute endlich wieder Fussball! #FRABEL	OTHER	NOTHING
Da ist man mal ein paar Tage offline... und es hat sich gar nichts verändert. Ist nur neuer Vogelschiss der AfD dazu gekommen http://	OTHER	NOTHING
Schleppende Inklusion - Wieso werden Menschen mit Behinderung nach wie vor wie Menschen zweiter Klasse behandelt?  #AlternativefürPlasberg	OTHER	NOTHING
Rückzug aus UN-Menschenrechtsrat: Warum Europa dem amerikanischen Beispiel folgen sollte - WELT http://#Menschenrechte #Demokratie	OTHER	NOTHING
So Einkauf ist erledigt. Bisher keine Vorfälle... Könnte ein guter Start ins WE werden....  Mal eben den Kalender checken...	OTHER	NOTHING
Meine liebste Art von #Fußball-Situation / My favorite kind of #soccer situation: http://	OTHER	NOTHING
@name @name Das Problem ist, dass Sie nicht verstanden haben, dass die USA der größte Unsicherheitsfaktor weltweit sind. Das macht alle anderen naturgemäß misstrauisch. #TrumpKimSummit #SingaporeSummit	OTHER	NOTHING
DWD WETTERWARNUNG: STARKES GEWITTER in Barnim vom 10.06.18 13:00 - 10.06.18 13:30 Uhr, Stufe 2 von 4 -&gt; http://	OTHER	NOTHING
@name haben euch gefickt ihr nuttensöhne verfickten fotzenkinder denken die können gewinnen mit LUCKY Freistoß tor IHR HURENSÖHNE	OFFENSE	NOTHING
@name Wie kann es sein, dass bei der beitragsfinanzierten Sendung #hartaberfair nur Stümper arbeiten? Könnte man da mal einen echten Journalisten hinschicken?	OFFENSE	NOTHING
Dieser #Carillo ist abartig stark! #PERDEN	OTHER	NOTHING
#AfD: Warum der #Vogelschiss von #Gauland und die Kopftuchmädchen und Taugenichtse von #Weidel keine Ausrutscher sondern innerparteilicher Zwang sind: http://	OFFENSE	NOTHING
Masterplan...? Mir fällt dabei eher der Bachelor ein. Irgendwas mit Merkel, Rose usw... Ich kenne den Bachelor bloss von der Uni, nicht vom TV. #MasterplanMigration #Masterplan #Bachelor #Bachelorette #SeehoferRuecktritt #Seehofer	OTHER	NOTHING
senegal vor noch ein tor !!!	OTHER	NOTHING
Ist der Julian seit 2008 oder 2018 verlobt? #Sommerhaus	OTHER	NOTHING
Seehofer: Es wird "aus einer Micky Maus ein Monster gemacht" http://#Seehofer führt sich auf wie Hund und Katze im Porzellanladen. Nun hat er Muffensausen, dass Merkel ihn zurechtweist und entlässt. Schluss mit lustig also!	OTHER	NOTHING
@name Ich frage mich, warum das Trainerteam nicht auf die Fans hört. Wenn Neuer verletzt ist und keine Praxis hat, bleibt er zu hause. Die Spieler Özil und Gündoan will keiner im Nationaltrikot sehen. Damit stehen schon mal 3 Entscheidungen.	OTHER	NOTHING
Wir wurden gerufen weil in #Hellersdorf der Ex der Mutter unberechtigt in der Wohnung ist und nicht gehen will. #24hPolizei	OTHER	NOTHING
Da man so wenig von ihm erwartet, kann der Jenser einen auch nie enttäuschen #Sommerhaus #mallorcajens	OTHER	NOTHING
Der 378. Dresdner Newsletter-Jugendhilfe ist am 29.06.2018 erschienen unter: http://	OTHER	NOTHING
Ich verstehe bis heute nicht was an den Wichsbewegungen in diesem Tanz so toll sein soll. #Chartshow	OTHER	NOTHING
Glaubt #Trump eigentlich im Ernst, daß Kim ihn nach Nordkorea lassen wird? Dann ist er naiver als ich angenommen hab. #TrumpKimSummit #zib2	OTHER	NOTHING
Das WM-Aus ist vermutlich auch der SuperGAU der Marketing-Agenturen	OTHER	NOTHING
"Der Nächste. Zur #Audienz? Durch die Tür herein, zur linken Reihe, #Söder nur ein #Kreuz. Der Nächste."  #Brian #LifeOfBrian #VVJ #Papst #Vatikan #CSU #Bayern http://	OTHER	NOTHING
Auf kosten der Steuerzahler besucht die POLITIK  -merkel diese Multikulti-Truppe.Nationalmannschaft kann man diese Elf nicht nennen,denn die Türken sind keine DEUTSCHE,jagt sie zu ihrem Erdogan	OFFENSE	NOTHING
Kein Sport frei. Bei einer Sportveranstaltung in #Mitte behindern parkende Fahrzeuge. #24hPolizei	OTHER	NOTHING
#RNE18 Kanzlerin Merkel sagt. "Müssen neu im Sinne der Nachhaltigkeit denken, Europa muss dabei Vorreiter sein." Ja, aber was soll diese Betonung von Sicherheitspolitik? Nachhaltigkeit ist auch Menschenrechtsschutz! http://	OTHER	NOTHING
Iris entweder erkundigen oder noch drei Wochen warten. Dann gibts das große Patricia-Paket bei Dr. Mang im Summer-Sale zum halben Preis. #sommerhaus	OTHER	NOTHING
Scham - Arzt: Österreich fehlt der rationale Umgang mit Geschlechtskrankheiten http://	OTHER	NOTHING
Ob der #hermesturm nach dem #eminem Konzert noch steht? #eminemhannover http://	OTHER	NOTHING
Donald Trump: Gegen Bigotterie und Nationalismus http://	OTHER	NOTHING
Das geistige Umfeld in dem #Gauland und die #AfD ihren »#Vogelschiss« absondern, erschließt sich bei der Google-Suche nach optisch ähnlichen Bildern erscheckend plakativ. http://	OFFENSE	NOTHING
@name Wer heute AfD-Anhänger mit Nazi gleichsetzt, muss auch Moslem mit Terrorist gleichsetzen.	OTHER	NOTHING
Freizeitschiff JULI erreicht jetzt den Yachthafen Kiel-Holtenau http://	OTHER	NOTHING
@name Hurensohn. Was von ernstnehmen du Rassist. Deine Nazi-rethorik kannst du nicht unter der Satire verstecken	OFFENSE	NOTHING
Die vergangenen Stunden meines news feeds kurz zusammengefasst: #schlandunter und #dankemerkel. #WorldCup #WMAus	OTHER	NOTHING
Wenn #trump mit #nordkorea Erfolg hat, wird das die Linken extrem ärgern.	OTHER	NOTHING
#Gauland ist einfach ein blödes Arschloch,der entdeckt hat,dass er mediale Aufmerksamkeit durch Lügen und Verdrehung der Tatsachen erreicht. Warum bietet man ihm soviel Aufmerksamkeit? Meine gesamte Timeline ist voll von seinem Vogelschiss...	OFFENSE	NOTHING
Löw hat mit seiner Aufstellung alles verkackt!! Brandt nicht  dabei!! Goretzka scheisse und Özil die Fotz!!! Was hat diese KanackenSau in dieser Mannschaft zu suchen????? #DieMannschaft	OFFENSE	NOTHING
Und wieder war dieser  *MENSCH* Polizeibekannt, hatten wir das nicht schon. Leute, kommt nach Ungarn, hier gibt es sowas nicht. Auch sind in Ungarn die Polizisten keine Waschlappen wie in good old Germany. http://	OFFENSE	NOTHING
Die kann echt froh sein, dass die sich beim Sex wohl sehen können. #Sommerhaus	OFFENSE	NOTHING
Die sind so bio, dass man sie fast essen könnte. Auf der #FashionWeek in #Berlin werden nachhaltige #Turnschuhe aus #Kaffesatz vorgestellt. #FashionSustain #Sneakers  http://	OTHER	NOTHING
Streit ums #Schächten: Die jüdische Gemeinde in #Österreich ist empört. http://://t.co/XcmqTSu2re	OTHER	NOTHING
Löw streicht Leno, Petersen, Tah und Sané aus WM-Kader http://@name	OTHER	NOTHING
Also wenn nächste Woche diese ganzen ekelhaften Bratzen und Widerlinge in der Sendung öffentlich hingerichtet werden, würde ich noch mal kurz einschalten. #Sommerhaus	OFFENSE	NOTHING
Wann singt endlich David Hasselhoff?  #TrumpKimSummit	OTHER	NOTHING
@name Ich find es viel schlimmer dass man nen WEIBLICHEN Pokemontrainer in smash spielen kann!	OFFENSE	NOTHING
@name Nur weil die Kroatien-Dänemark zu Ende gucken wollen? ;-)	OTHER	NOTHING
Auf kalkulierte Provokation folgt erhoffte Empörung und beabsichtigte Opferrolle. #Gauland #noafd Sehr guter Kommentar von Professor Wolffsohn http://	OTHER	NOTHING
Gib deinen deutschen Pass ab, Penner. #Özil http://	OFFENSE	NOTHING
Trumps Wunschkandidat umgarnt die Abtreibungsbefürworter http://://t.co/RCAcnzjRVT	OTHER	NOTHING
#AUTGER Was ist jetzt los? Keine Pfiffe gegen Özil und Gündogan	OTHER	NOTHING
Der #Trump Faktor - .oder warum infantile Profilneurotiker die Politiker der Stunde sind.  #regierungskrise #CSUCDU  @name @name #seehofer http://	OTHER	NOTHING
@name @name Wir ersticken in Deutschland vor rassismus. Danke dem Özil, das er unsere (Türken , moslems... ) Unterdrückung in die Welt hinaus schreit. Es nimmt mittlerweile katastrophale Zustände	OTHER	NOTHING
Ich schätze mal der das AMI mit der Pfeife gar nicht weiß was eine Rote Karte ist, der wollte ein neues Firstdown geben.#COLENG	OFFENSE	NOTHING
Was packt er sie mit seinen Wichsgriffeln an und knutscht sie auch noch  #firstdates	OFFENSE	NOTHING
16 Mio für #McKinsey schlecht investiertes Geld. Beim #BAMF ist alles schlechter geworden. Ich würde das Geld zurückfordern. Sollen die doch die Deutsche Bank beraten.	OTHER	NOTHING
@name halt dein Maul Brasilien ist das behindertste drecksland	OFFENSE	NOTHING
Heute ist #Sehbehindertentag und die @name hat einen neuen Fan - der Vorsitzende des @name ist begeistert von der barrierefreien Dauerausstellung und den Skulpturen zum Anfassen. Mehr zur heutigen Führung heute Abend in der @name http://	OTHER	NOTHING
"Der Schoß ist fruchtbar noch, aus dem das kroch." Bert Brecht  #Deutschland #afd #noafd #gauland http://	OTHER	NOTHING
Und wie ist das mit den europäischen Werten bei Herrn Putin?http://	OTHER	NOTHING
@name #Özil und #Gündogan wen sonst?	OTHER	NOTHING
14 jährige Susanna, wohl von Iraker, 20 Jahre getötet...., Frau #Merkel was sagen Sie zu Ihren #Flüchtlings #Facharbeiter? #Regierungsbefragung http://@name	OTHER	NOTHING
2018-06-03, @name: Glückwunsch dem Deutschen Meister 2018 @nameewitt auch aus #Kiel. In seinem letzten #Bundesligaspiel holt @name seinen sechsten Meistertitel. #dkbhbl #sgflensburghandewitt #deutschermeister2018 #mattiasandersson http://	OTHER	NOTHING
Schau ich schonwieder den Sender wo alles für Sehbehinderte erklärt wird oder labert der Kommentator auf @name wirklich durchgehend? #geraut #freundschaftsspiel	OFFENSE	NOTHING
Ein weiteres mal zerfickt #rbtv die tv landschaft!   #ZUGZWANG	OFFENSE	NOTHING
@name @name @name @name Mit Rassisten rede ich nicht auf Augenhöhe &amp; renne ihnen erst recht nicht hinterher. Wer zu blöde ist, den Müll der AfD zu kapieren, braucht ne klare Ansage, aber kein mitleidiges Verständnis.	OTHER	NOTHING
Mir hat #Sommerhaus gefallen, war unterhaltsam http://	OTHER	NOTHING
DFB-Elf: Beim Testspiel werden Gündogan und Özil ausgepfiffen http://@name RICHTIG SO, gündogan sollte nicht mal mehr für den dfb spielen dürfen!!!! Soll er doch für seinen Präsidenten spielen!!	OFFENSE	NOTHING
Ach die Fussdingsbums sind schon süß zusammen #Sommerhaus	OTHER	NOTHING
Trump twittert mal wieder nicht haltbare Fakten. Ich bin gespannt wer diesmal aufspringt und es für bare Münze nimmt http://	OTHER	NOTHING
04.06.91, Gifhorn: Der Obdachlose Helmut Leja wird von einem Nazi erstochen. Im Vorfeld wurde er vom Täter als "Abschaum" beschimpft. #KeinVergessen	OTHER	NOTHING
#Sommerhaus wir sind zwar everybodys darling aber nicht jedermanns Liebling	OTHER	NOTHING
Beim Söder stehen die Kreuze auf'm Kopf #Kreuzpflicht #csu	OTHER	NOTHING
#Nordkorea will offenbar "sehr schnell" mit der nuklearen Abrüstung beginnen. Das sagte US-Präsident Donald #Trump nach dem Gipfeltreffen mit dem nordkoreanischen Staatschef #Kim Jong Un in Singapur. http://	OTHER	NOTHING
"Hallo Hase, ruf mal an!" "Bin noch im Knast." "Oh scheiße, wann kommste raus?" "Sobald ich hier alle Verhütungsmethoden durch hab."  Whatsapp-Gespräche mit der Freundin, die Sexualpädagogik in der JVA unterrichtet, sind immer wieder schön.	OTHER	NOTHING
ja genau Polizisten werden von besoffenen assozialen angegriffen mh was könnte denn da helfen? alkohol restrektiver behandeln? ah nein ich habs wir verschärfen das Strafrecht! #darmstadt http://	OFFENSE	NOTHING
Ein Achtelfinale zwischen #BRA und #GER könnte tatsächlich lustig werden.   Da sieht man ganz gut was im Fußball in 4 Jahren alles passieren kann #worldcup	OTHER	NOTHING
Vertretungsplan für Montag, 04. Juni 2018 http://	OTHER	NOTHING
die waffe der frau: bildung @name http://	OTHER	NOTHING
Man kann vieles an Java scheiße finden, aber Java hat eine Garbage Collection #Themar	OTHER	NOTHING
Wenn schon ein Foto falsch ist können Waffenlieferungen nicht richtig sein. #Özil	OTHER	NOTHING
Das die #AfD mit solch provokanten Sätzen immer wieder ins Licht der Öffentlichkeit gestellt werden ist zu tiefst beschämend. Genau dies ist ihr Ziel.  #Gauland	OTHER	NOTHING
Angela Merkel und die Digitalpolitik: Das Märchen von der magischen Datensoße - SPIEGEL ONLINE http://@name	OTHER	NOTHING
Im Wilden Westen früher haben Cowboys die Knarre gezogen und aus der Hüfte geschossen. Heute twittern sie. #trump #twitter #twitterkiller	OTHER	NOTHING
Die FAZ meldet mit Hinweis auf Polizeikreise, dass es sich bei der in Wiesbaden gefundenen weiblichen Leiche um die vermisste 14-jährige Schülerin Susanna F. handelt. Neuesten Erkenntnissen zufolge geht die... http://	OTHER	NOTHING
A2, Süd-AB, beide FR, zw. Aspang u. Schäffern, Behinderungen (Starkregen) #verkehr	OTHER	NOTHING
Man nimmt uns Stück für Stück Freiheiten. Aber wie das so ist, wer nichts mehr zu verlieren hat, erhebt sich irgendwann gegen die Herrschenden. Wir sind Legion und sie sind wenige. #Uploadfilter	OFFENSE	NOTHING
@name Es lag doch wohl nicht nur an die stümperhafte Wahlkampfführung, man hatte schon seit Jahren das Vertrauen verspielt und nur mit paar Sprüchen kann man es nicht überwinden, das scheinen einige zu vergessen.	OTHER	NOTHING
Der Mann sagte über die Feministin Beauvoi, sie wäre sehr sinnlich und weiblich gewesen, hätte Männer geliebt.  Gestorben und wird nie vergessen: Claude Lanzmann.   @name	OTHER	NOTHING
@name Wenn du dich über Bullen beschwerst, dann hast du ne Anzeige am Arsch...  Sind halt dreckige Arschlöcher	OFFENSE	NOTHING
Schwedische Hunde essen nicht nur Elch  #SWEKOR #Kreuzberg http://	OTHER	NOTHING
Was für ein Arschloch! http://	OFFENSE	NOTHING
#afd ist die hässliche Ausgeburt der Gier nach Tod, Schutt und Asche de immer wieder aus seiner dunklen Höhle gekrochen kommt in der Hoffnung zu spät bemerkt zu werden verkommene Faschisten deren Banalität im Bösen sie zu #Nazi Zombies macht http://	OFFENSE	NOTHING
Wir freuen uns auf euch zur #CEBIT in Halle 27 am #BMWi Stand @name @name http://	OTHER	NOTHING
Danielas Tochter, als die beiden GLC-Barbezahler im  #Sommerhaus waren: http://	OTHER	NOTHING
Welcher Hurensohn Alman hat sich #GrillenundSex ausgedacht der junge kriegt Twitterverbot	OFFENSE	NOTHING
Ubisoft hat zu The Crew 2, welches am 29. Juni 2018 erscheinen soll, ein neues Behind the Wheel-Video veröffentlicht. Dieses zeigt einen Community-Workshop, in dem die Zusammenarbeit mit Spielern im... http://	OTHER	NOTHING
#Merkel will noch zwei Wochen Zeit? Um das Familienbild der Union zu entsorgen brauchte sie nur zwei Stunden...  #Asylstreit	OTHER	NOTHING
Michelle will ihn doch nicht weitervermitteln?  #FirstDates http://	OTHER	NOTHING
@name Und wo bleibt Animal Crossing???	OTHER	NOTHING
@name spricht als Vertreterin für @name auf dem #zdae18 über möglich leere Regale durch #Bienensterben und #Insektensterben #Klimaschutz sowi notwendige Gegenmaßnahmen. Leider wenig überzeugend. Chance vertan.	OTHER	NOTHING
Der ganze DFB ist eine verlogene Bande #Grindel	OFFENSE	NOTHING
Vom Saulus zum Paulus: #Trump verurteilt Beziehungen zu Russland. Er selbst hat nachweislich auch genau wegen dieser "Beziehungen" die US-Präsidentschaftswahlen 2016 gewonnen. #NATO #EU http://	OTHER	NOTHING
"Ich verstehe diese Forderung nicht." Bundesinnenminister Seehofer hat sich geäußert und die Rücktrittsforderungen zurückgewiesen. http://	OTHER	NOTHING
BESTER FÜNFTER ALLER ZEITEN!!! #hasscup #tkschland	OTHER	NOTHING
Der Antrag führte aber nicht zu einem #BAMF-Untersuchungsausschuss sondern zu einer Generalrevision der "Flüchtlingspolitik" ab 2014. http://	OTHER	NOTHING
Ein gutes hat das ganze Brimborium und die aufgeblähte Berichterstattung um das #WMaus ja:   Man hat seit 2 Tagen nicht dummes und/oder menschenverachtendes und/oder sexistisches von @name hören/lesen müssen. #isso #trump #WorldCup18 #korger	OTHER	NOTHING
#Interview Heimkehrer Janik Möser spricht über seine Erwartungen an die neue Saison und erinnert sich daran zurück wie er überhaupt zum Eishockey gekommen ist. http://#fürMannheim #blauweißroteinlebenlang http://	OTHER	NOTHING
lieber #horst #seehofer, aus meiner Sicht ist #angela #merkel eine der sieben #biblischen #plagen ! #sz #faz #zeiten #spiegelonline	OFFENSE	NOTHING
@name Wenn die ehrenamtlichen ihre dämlichen E-Mails nicht lesen, in denen ich alles erkläre, und mich dann dumm anmachen, dass es ihnen niemand erklärt.  Auf die Frage, ob sie die Mail gelesen hat höre ich maximal ein "Ja, halt überflogen..."	OTHER	NOTHING
@name @name @name @name @name @name Na ja. Wenn die paar Euros die der Wisch gekostet hat, dafür sorgt das #Seehofer abtreten muss, dann soll es mir recht sein.	OTHER	NOTHING
bayern. die amis deutschlands. #Masterplan #seehofer #CSU	OFFENSE	NOTHING
Deutsche Bundesregierung alle Politiker der Merkel Schäuble CDU Machenschaften Politik (Hinweise Vermutung das Sie ein ehemaliges STASI Mitglied war, ist. http://)  Heute eine Berechtigte Ohrfeige bekommen, von der US Politik, der US Industrie	OTHER	NOTHING
Hallo, ich muss schon wieder am Brückentag arbeiten und danach zum Geburtstag vom Lieblingsschwager. Kann mich bitte wer hier wegbringen!?	OTHER	NOTHING
HÖR DOCH MAL AUF ZU UNKEN DU PENNER!!! #ISLANDHATER #ISLCRO	OFFENSE	NOTHING
Leiche bei Suche nach Susanna (14) gefunden: Tatverdächtiger Iraker mit Familie ausgereist http://	OTHER	NOTHING
FCM in Torlaune: Lupenreiner Berisha-Hattrick - Magdeburg mit 5:0-Testspiel-Erfolg gegen Germania Halberstadt #2BL http://	OTHER	NOTHING
Bis zum nächsten Mal #Sommerhaus ...  der Montag hat wieder einen Sinn.	OTHER	NOTHING
@name @name @name Demnach übernimmt Frau weidel zukünftig Verantwortung für jedes kriminelle afd Mitglied? Der Flüchtling war ja nichtmal CDU Mitglied.	OTHER	NOTHING
Immerhin beweist #schlagdenstar das RTL-Stars noch zu dumm für #ProSieben sind	OFFENSE	NOTHING
@name Jeder hat das Recht sein Wort gegen Missverständnisse zu verteidigen. Das Recht hat auch Herr #Gauland.	OTHER	NOTHING
Natürlich ist Deutschland gespalten. In diejenigen, die an Flüchtlingen und Asylanten verdienen, und die, die dafür bezahlen werden.  #Lanz "Das geht mir nicht in den Kopf..." http://	OFFENSE	NOTHING
#AfD =Nazis   Fakt!  Ende der Verharmlosung dieser Partei.   #FCK #Gauland  #FCKAFD	OFFENSE	NOTHING
Die Polizei in #Wiesbaden hat offenbar die Leiche der vermissten 14 Jahre alten #Susanna F. aus #Mainz entdeckt.   Die Beamten gehen von einem Gewaltverbrechen aus. Tatverdächtig ist ein junger #Iraker.  http://	OTHER	NOTHING
Die Previews für Staffel 2 mit #Trump sind da.  http://	OTHER	NOTHING
Bevor man auf die bösen Amerikaner und (den sowieso noch böseren) #Trump schimpft, sollte man wissen, dass die #EU bisher viel höhere Zölle verlangt.  #Strafzölle	OTHER	NOTHING
#AFD #Gauland ist ein Drecksnazi. Die #AFD ist voll mit Drecksnazis. Wer #AFD wählt, unterstützt oder Mitglied ist, ist selber ein Drecksnazi. Die Zeit des Dialogs mit Drecksnazis ist um. Dieses braune Nazigesocks ist unhaltbar.	OFFENSE	NOTHING
